0.4519531105153818,0.4519531105153818,1.1243636227291147,1.1243636227291147,1.5991140551564929,1.5991140551564929,1.6935038537190221,1.6935038537190221,2.15686778946209,2.15686778946209
1.7730667678728633,1.7730667678728633,2.8899639260487464,2.8899639260487464,2.95311725775283,2.95311725775283,3.3211636199962724,3.3211636199962724,3.951930894556035,3.951930894556035
3.9646239404554855,3.9646239404554855,4.372026678824634,4.372026678824634,4.84873861244597,4.84873861244597,4.88843748602788,4.88843748602788,5.194079429195405,5.194079429195405
1.3720368616059657,1.3720368616059657,3.301859005212895,3.301859005212895,3.3334235755299657,3.3334235755299657,4.148965438767012,4.148965438767012,4.266382374445405,4.266382374445405
3.5244913642124063,3.5244913642124063,3.6880273768858185,3.6880273768858185,3.808802622750742,3.808802622750742,3.8097002797000497,3.8097002797000497,4.30608256851761,4.30608256851761
2.8053540856175228,2.8053540856175228,3.344512406420839,3.344512406420839,3.364160263115823,3.364160263115823,3.601475348243051,3.601475348243051,3.8497420931296578,3.8497420931296578
2.7573302195302145,2.7573302195302145,2.953387179862797,2.953387179862797,4.071607781300247,4.071607781300247,4.127949098410548,4.127949098410548,4.6745822642442105,4.6745822642442105
3.2524475965583206,3.2524475965583206,3.4556109244142603,3.4556109244142603,4.6651068379206535,4.6651068379206535,4.701989631275135,4.701989631275135,4.929022914868629,4.929022914868629
2.6306854950844123,2.6306854950844123,2.7883365587816233,2.7883365587816233,2.81745998024519,2.81745998024519,3.059185249146826,3.059185249146826,4.595012056625385,4.595012056625385
1.7901102323037972,1.7901102323037972,2.1047928245713283,2.1047928245713283,2.1474648389920468,2.1474648389920468,2.606879168075144,2.606879168075144,2.7649175773907455,2.7649175773907455
