0.005364767136667231,0.007650872511044629,0.008213726151031874,0.017254049998451124,0.017573804323940626,0.018180026393939692,0.02596974699962406,0.029427169124437443,0.033812575044598094,0.03458961392225866
0.010155188501995661,0.012596971502538684,0.012909235526892411,0.013742480418522282,0.01736604604068324,0.019123521623924514,0.019713253426765966,0.0269207605341484,0.027057368662532714,0.029279273720007958
0.009895233893112945,0.020334743297154463,0.0212758333622058,0.024852534685044867,0.02843719718387441,0.031632507000330545,0.03798685449219706,0.04723670213262008,0.04975626492996656,0.05173697858093193
0.003467472243014328,0.005032433267069324,0.01067757945689468,0.011647262173832901,0.013095499825998832,0.013364815895763741,0.015036757222010025,0.015454103381375777,0.019709767334540516,0.019921321364340647
0.005401860751626235,0.006145843336526894,0.006496514825134782,0.008236125603515812,0.0139334602844736,0.01747267907946517,0.01810389911652651,0.023847737500543628,0.027851836170487348,0.03326144464174683
0.00968089287492871,0.014798547801109199,0.023878814759618658,0.03783900362416281,0.05221574464414828,0.05578261918263503,0.057157461415261,0.0926152596910146,0.09409593294547804,0.10122133578792679
0.004285277162524516,0.005167562630583691,0.0053494344472338595,0.005392338802703964,0.006722404256825447,0.010163551393318416,0.011600242401047714,0.012103748265662614,0.014001865503516137,0.02034335776686612
0.007434441377890577,0.01021950660771801,0.01816053120917684,0.032886469285354894,0.038717948757994995,0.05930820099291433,0.0613125641578998,0.06424435128568869,0.08637384021931999,0.09106030544176925
0.009835513851931835,0.011404296476101769,0.014045446314000558,0.017096845895924362,0.017447113596038493,0.019540384175365026,0.02533057859613761,0.02563121330973946,0.029119271806711047,0.03288896660667832
0.007495747590201796,0.01062553998317012,0.011798808869261377,0.014851608440734774,0.01740767618932634,0.018282653972071645,0.018463319795705254,0.019746391198646202,0.019915588646726753,0.020234869536091604
